name;type;slot;mindam;maxdam;2handmindam;2handmaxdam;reqstr;reqdex;imagefile;speed;spawnable;mindam;maxdam;1or2handed;2handed;2handmindam;2handmaxdam;minmisdam;maxmisdam;;rangeadder;speed;StrBonus;DexBonus;reqstr;reqdex;durability;nodurability;level;levelreq;cost;gamble cost;magic lvl;auto prefix;OpenBetaGfx;normcode;ubercode;ultracode;wclass;2handedwclass;component;hit class;invwidth;invheight;stackable;minstack;maxstack;spawnstack;flippyfile;invfile;uniqueinvfile;setinvfile;hasinv;gemsockets;gemapplytype;special;useable;dropsound;dropsfxframe;usesound;unique;transparent;transtbl;quivered;lightradius;belt;quest;questdiffcheck;missiletype;durwarning;qntwarning;gemoffset;bitfield1;CharsiMin;CharsiMax;CharsiMagicMin;CharsiMagicMax;CharsiMagicLvl;GheedMin;GheedMax;GheedMagicMin;GheedMagicMax;GheedMagicLvl;AkaraMin;AkaraMax;AkaraMagicMin;AkaraMagicMax;AkaraMagicLvl;FaraMin;FaraMax;FaraMagicMin;FaraMagicMax;FaraMagicLvl;LysanderMin;LysanderMax;LysanderMagicMin;LysanderMagicMax;LysanderMagicLvl;DrognanMin;DrognanMax;DrognanMagicMin;DrognanMagicMax;DrognanMagicLvl;HraltiMin;HraltiMax;HraltiMagicMin;HraltiMagicMax;HratliMagicLvl;AlkorMin;AlkorMax;AlkorMagicMin;AlkorMagicMax;AlkorMagicLvl;OrmusMin;OrmusMax;OrmusMagicMin;OrmusMagicMax;OrmusMagicLvl;ElzixMin;ElzixMax;ElzixMagicMin;ElzixMagicMax;ElzixMagicLvl;AshearaMin;AshearaMax;AshearaMagicMin;AshearaMagicMax;AshearaMagicLvl;CainMin;CainMax;CainMagicMin;CainMagicMax;CainMagicLvl;HalbuMin;HalbuMax;HalbuMagicMin;HalbuMagicMax;HalbuMagicLvl;JamellaMin;JamellaMax;JamellaMagicMin;JamellaMagicMax;JamellaMagicLvl;LarzukMin;LarzukMax;LarzukMagicMin;LarzukMagicMax;LarzukMagicLvl;DrehyaMin;DrehyaMax;DrehyaMagicMin;DrehyaMagicMax;DrehyaMagicLvl;MalahMin;MalahMax;MalahMagicMin;MalahMagicMax;MalahMagicLvl;Source Art;Game Art;Transform;InvTrans;SkipName;NightmareUpgrade;HellUpgrade
Amazonian Piercers;ajav;1h;13;23;;;107;151;maidenjavelin.gif;-10;1;13;23;;;;;15;28;15;2;-10;80;50;107;151;6;1;74;60;6758;127315;;301;jav;ama;amf;w91;1ht;1ht;5;1ht;1;3;1;32;80;80;flpam5;invam5;;;1;3;0;primarily thrown;0;item_staff;12;item_staff;0;0;5;0;0;0;;;371;7;2;0;3;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;1;2;0;xxx;xxx
Void Talon;Assassin Claw;1h;28;40;;;124;124;katar;;1;28;40;;;;;;;14;1;;75;75;124;124;60;;90;74;23928;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Void Cestus;Assassin Claw;1h;32;41;;;135;135;hatchethands;10;1;32;41;;;;;;;14;1;10;125;75;135;135;80;;92;77;23306;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Void Claw;Assassin Claw;1h;16;41;;;141;141;claws;-20;1;16;41;;;;;;;14;1;-20;75;75;141;141;65;;96;79;23677;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Void Scissors;Assassin Claw;1h;29;39;;;148;148;scissorskatar;;1;29;39;;;;;;;14;1;;75;75;148;148;85;;98;82;26580;234481;;306;skr;9qr;7qr;v04;ht1;ht1;5;1hsl;1;3;;;;;flpskr;invskr;invskru;invskru;1;3;0;;0;item_sword;12;item_sword;0;0;5;0;0;0;;;0;7;0;0;3;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;1;2;0;xxx;xxx
Void Tomahawk;axe;1h;23;44;;;156;84;handaxe.gif;;1;23;44;;;;;;;14;;;100;25;156;84;35;;90;74;20722;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Void Crescent;axe;1h;27;46;;;144;104;axe.gif;10;1;27;46;;;;;;;14;1;10;100;25;144;104;30;;94;77;23303;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Void Ettin Axe;axe;1h;23;50;;;181;56;doubleaxe.gif;10;1;23;50;;;;;;;14;1;10;100;25;181;56;30;;96;79;19928;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Void War Spike;axe;1h;22;37;;;166;68;militarypick;-10;1;22;37;;;;;;;14;1;-10;100;25;166;68;33;;98;82;23785;321583;;306;axe;9mp;7mp;v08;1hs;1hs;5;1hsl;2;3;;;;;flpmpi;invmpi;invmpiu;invmpiu;1;6;0;;0;item_sword;12;item_sword;0;0;5;0;0;0;;;0;7;0;0;3;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;2;2;0;xxx;xxx
Void Axe;axe;1h;17;54;;;173;74;waraxe.gif;;1;17;54;;;;;;;14;2;;100;25;173;74;33;;90;74;23563;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Void Edged Axe;axe;2h;;;44;84;208;81;broadaxe.gif;;1;;;;1;44;84;;;17;2;;100;25;208;81;44;;92;77;27988;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Void Decapitator;axe;2h;;;35;104;236;41;battleaxe.gif;10;1;;;;1;35;104;;;17;2;10;100;25;236;41;50;;94;79;24182;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Void Venerator Axe;axe;2h;;;42;72;209;74;greataxe.gif;-10;1;;;;1;42;72;;;17;2;-10;100;25;209;74;63;;96;82;28417;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Void Rage Axe;axe;2h;;;43;95;205;69;giantaxe.gif;10;1;;;;1;43;95;;;17;3;10;100;25;205;69;63;;98;82;27217;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Void Arcanist Stick;wand;1h;14;26;;;31;;wand.gif;;1;14;26;;;;;;;14;;;100;25;31;;28;;90;74;41691;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Void Spirit Shard;wand;1h;14;31;;;31;;yewwand.gif;10;1;14;31;;;;;;;14;;10;100;25;31;;18;;92;77;38922;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Void Caster;wand;1h;8;24;;;31;;bonewand.gif;-20;1;8;24;;;;;;;14;;-20;100;25;31;;21;;94;79;40786;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Void Summoner Wand;wand;1h;16;22;;;31;;grimwand.gif;;1;16;22;;;;;;;14;;;100;25;31;;23;;96;82;34052;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Void Club;club;1h;25;33;;;110;54;club.gif;-10;1;25;33;;;;;;;14;;-10;100;25;110;54;69;;90;74;6588;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Void Scepter;scep;1h;29;40;;;156;81;scepter.gif;;1;29;40;;;;;;;14;;;100;25;156;81;63;;92;77;89480;178649;;305;mac;9sc;7sc;v19;1hs;1hs;5;club;1;3;;;;;flpscp;invscp;;;1;2;0;magically charged;0;item_sword;12;item_sword;0;0;5;0;0;0;;;0;7;0;0;3;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;2;2;0;xxx;xxx
Void Rasper;scep;1h;32;41;;;135;86;grandscepter.gif;10;1;32;41;;;;;;;14;1;10;100;25;135;86;75;;96;79;104107;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Void Lash Scepter;scep;1h;26;33;;;121;88;warscepter.gif;-10;1;26;33;;;;;;;14;1;-10;100;25;121;88;88;;98;82;101305;368094;;305;whm;9ws;7ws;v21;1hs;1hs;5;club;2;3;;;;;flpwsp;invwsp;;;1;5;0;magically charged;0;item_sword;12;item_sword;0;0;5;0;0;0;;;0;7;0;0;3;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;2;2;0;xxx;xxx
Void Barb Club;club;1h;23;44;;;166;;spikedclub.gif;;1;23;44;;;;;;;14;1;;100;25;166;;81;;90;74;30096;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Void Edged Mace;mace;1h;29;38;;;181;58;mace.gif;;1;29;38;;;;;;;14;;;100;25;181;58;75;;92;77;65408;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Void Mace;mace;1h;31;41;;;191;55;morningstar.gif;10;1;31;41;;;;;;;14;1;10;100;25;191;55;90;;94;79;69431;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Void Flail;mace;1h;2;61;;;156;96;flail.gif;-10;1;2;61;;;;;;;14;2;-10;100;25;156;96;81;;96;82;86520;203083;;305;fla;9fl;7fl;v25;1hs;1hs;5;1hsl;2;3;;;;;flpfla;invfla;;;1;5;0;;0;item_sword;12;item_sword;0;0;5;0;0;0;;;0;7;0;0;3;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;2;2;0;xxx;xxx
Void Mallet;hamm;1h;36;47;;;236;;warhammer.gif;20;1;36;47;;;;;;;14;1;20;110;25;236;;81;;90;74;63735;264573;;305;whm;9wh;7wh;v26;1hs;1hs;5;1hsl;2;3;;;;;flpwhm;invwhm;;;1;4;0;;0;item_sword;12;item_sword;0;0;5;0;0;0;;;178;7;0;0;3;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;2;2;0;xxx;xxx
Void Ogre Maul;hamm;2h;;;54;81;281;;maul.gif;10;1;;;;1;54;81;;;17;1;10;110;25;281;;75;;94;77;53845;172353;;305;mau;9m9;7m7;v27;stf;stf;5;2hsl;2;4;;;;;flpmau;invmau;;;1;6;0;;0;item_largemetalweapon;12;item_largemetalweapon;0;0;5;0;0;0;;;0;7;0;0;3;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;2;2;0;xxx;xxx
Void Bound Maul;hamm;2h;;;23;137;316;;greatmaul.gif;20;1;;;;1;23;137;;;17;2;20;110;25;316;;75;;96;79;26316;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Void Short Sword;swor;1h;23;45;;;188;110;shortsword.gif;;1;23;45;;;;;;;14;;;100;25;188;110;30;;98;82;23152;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Void Scimitar;swor;1h;19;35;;;173;119;scimitar.gif;-20;1;19;35;;;;;;;14;;-20;100;25;173;119;28;;90;74;23778;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Void Cutter;swor;1h;23;35;;;136;153;saber.gif;-10;1;23;35;;;;;;;14;;-10;100;25;136;153;40;;94;77;33646;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Void Cleaver;swor;1h;20;52;;;178;131;falchion.gif;10;1;20;52;;;;;;;14;;10;100;25;178;131;40;;96;79;27287;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Void Edged Blade;swor;1h;23;27;;;31;170;crystalsword.gif;-30;1;23;27;;;;;;;14;1;-30;100;25;31;170;0;1;98;82;37918;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Void Brawl Blade;swor;1h;26;41;;;178;140;broadsword.gif;;1;26;41;;;;;;;14;;;100;25;178;140;40;;90;74;28120;204333;;304;bsd;9bs;7bs;v34;1hs;1hs;5;1hsl;2;3;;;;;flpbsd;invbsd;;;1;4;0;;0;item_sword;12;item_sword;0;0;5;0;0;0;;;0;7;0;0;3;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;1;2;0;xxx;xxx
Void Long Sword;swor;1h;4;59;;;124;136;longsword.gif;-10;1;4;59;;;;;;;14;1;-10;100;25;124;136;55;;92;77;21125;260370;;304;lsd;9ls;7ls;v35;1hs;1hs;5;1hsl;2;3;;;;;flplsd;invlsd;invlsdu;invlsdu;1;4;0;;0;item_sword;12;item_sword;0;0;5;0;0;0;;;0;7;0;0;3;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;1;2;0;xxx;xxx
Void Cling Blade;swor;2h;29;38;;;184;155;warsword.gif;;1;29;38;;;;;;;14;1;;100;25;184;155;55;;94;79;29808;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Void Great Blade;swor;2h;16;43;36;72;219;125;twohandedsword.gif;-15;1;16;43;1;1;36;72;;;17;2;-15;100;25;219;125;55;;98;82;35127;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Void Force Blade;swor;2h;16;47;47;74;214;130;claymore.gif;-5;1;16;47;1;1;47;74;;;17;2;-5;100;25;214;130;63;;90;74;21251;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Void Ogre Blade;swor;2h;11;57;39;90;231;109;giantsword.gif;;1;11;57;1;1;39;90;;;17;2;;100;25;231;109;63;;92;77;24115;248439;;304;gsd;9gs;7gs;v39;1hs;2hs;5;2hss;1;4;;;;;flpgis;invgis;invgisu;invgisu;1;4;0;;0;item_largemetalweapon;12;item_largemetalweapon;0;0;5;0;0;0;;;0;7;0;0;3;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;1;2;0;xxx;xxx
Void Edge;swor;2h;17;41;50;63;204;129;bastrardsword.gif;-10;1;17;41;1;1;50;63;;;17;2;-10;100;25;204;129;50;;94;79;29443;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Void Grand Edge;swor;2h;19;54;43;92;228;119;flamberge.gif;10;1;19;54;1;1;43;92;;;17;2;10;100;25;228;119;63;;96;82;36618;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Void Forged Blade;swor;2h;18;50;41;88;236;138;greatsword.gif;5;1;18;50;1;1;41;88;;;17;2;5;100;25;236;138;63;;98;82;32870;335635;;304;gsd;9gd;7gd;v42;1hs;2hs;5;2hss;2;4;;;;;flpgsd;invgsd;invgsdu;invgsdu;1;6;0;;0;item_largemetalweapon;12;item_largemetalweapon;0;0;5;0;0;0;;;0;7;0;0;3;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;1;2;0;xxx;xxx
Void Bone Knife;knif;1h;17;38;;;48;94;dagger.gif;-20;1;17;38;;;;;;;14;;-20;75;75;48;94;33;;90;74;18353;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Void Point;knif;1h;26;41;;;69;123;dirk.gif;;1;26;41;;;;;;;14;;;75;75;69;123;69;;92;77;26561;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Void Dagger;knif;1h;11;44;;;53;108;kriss.gif;-20;1;11;44;;;;;;;14;;-20;75;75;53;108;45;;94;79;20273;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Void Spike;knif;1h;23;36;;;81;84;blade.gif;-10;1;23;36;;;;;;;14;;-10;75;75;81;84;59;;96;82;23736;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Void Piercer;tkni;1h;17;41;;;60;176;throwingknife.gif.gif;;1;17;41;;;;;17;41;15;;;75;75;60;176;8;1;90;74;7987;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Void Balance Piercer;taxe;1h;12;50;;;110;135;throwingaxe.gif;10;1;12;50;;;;;11;50;15;;10;75;75;110;135;19;1;94;77;8475;277113;;303;hax;9ta;7ta;v48;1hs;1hs;5;1hsl;1;2;1;16;180;32;flptax;invtax;;;1;2;0;primarily thrown;0;item_smallmetalweapon;12;item_smallmetalweapon;0;0;5;0;0;0;;;35;7;5;0;3;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;5;2;0;xxx;xxx
Void Razor Piercer;tkni;1h;20;27;;;56;178;balancedknife.gif;-20;1;20;27;;;;;17;30;15;;-20;75;75;56;178;25;1;94;79;9131;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Void Casting Axe;taxe;1h;8;43;;;120;153;balancedaxe.gif;-10;1;8;43;;;;;5;46;15;;-10;75;75;120;153;20;1;98;82;9300;266128;;303;hax;9b8;7b8;v50;1hs;1hs;5;1hsl;2;3;1;16;180;24;flpbal;invbal;;;1;2;0;primarily thrown;0;item_sword;12;item_sword;0;0;5;0;0;0;;;35;7;5;0;3;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;2;2;0;xxx;xxx
Void Tip Javelin;jave;1h;15;44;;;123;154;javelin.gif;-10;1;15;44;;;;;20;42;14;2;-10;75;75;123;154;13;1;90;74;7818;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Void Pilum;jave;1h;11;49;;;148;140;pilum.gif;;1;11;49;;;;;15;57;14;2;;75;75;148;140;15;1;94;77;8150;279463;;307;pil;9pi;7pi;v52;1ht;1ht;5;1ht;1;3;1;25;90;50;flppil;invpil;;;1;3;0;primarily thrown;0;item_javelins;12;item_javelins;0;0;5;0;0;0;;;37;7;2;0;3;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;5;8;0;xxx;xxx
Void Diamond Spear;jave;1h;23;48;;;159;119;shortspear.gif;10;1;23;48;;;;;29;47;14;2;10;75;75;159;119;18;1;96;79;8587;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Void Glaive;jave;1h;14;46;;;111;171;shortspear.gif;20;1;14;46;;;;;22;65;14;2;20;75;75;111;171;20;1;96;82;8912;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
